auction_id,ConvertedDateTime,creative_duration,creative_id,campaign_id,advertiser_id,placement_id,placement_language,website_id,referer_deep_three,ua_country,ua_os,ua_browser,ua_browser_version,ua_device,user_average_seconds_played,seconds_played
fba0341d-35a9-46e0-9ee6-e4861069e5da,2018-01-30 23:29,38,201246,213894,2635,48065,en,32298,pe/rpp/economia,pe,iOS,Safari mobile,11.0,Tablet,1,30
fffda4ac-8d0b-45fd-93c2-f6e746b2cd2f,2018-01-30 17:13,14,198118,210442,8770,43571,en,29953,net/metalinjection/tour-dates,us,Android,Chrome Mobile,63.0,Phone,0,0
085ba12c-d613-4e24-aec8-b78ffb32a82c,2018-01-30 21:40,12,201365,214002,2295,44222,en,30353,com/greatist/eat,us,Windows,Chrome,63.0,PersonalComputer,,0
086626f9-872f-485b-9b27-4bfe12086a01,2018-01-30 05:27,14,201770,214520,7157,44905,en,30708,com/sparkpeople/blog,us,Fire OS,Silk,63.0,Tablet,0,2
08e548df-cf25-4553-a263-ad25a7c538f4,2018-01-30 21:59,110,201736,211465,7096,42623,es,29504,mx/gamedots/m,mx,iOS,Safari mobile,,Phone,,0
09f6487e-3fba-4539-b677-c0fc60ce590f,2018-01-30 16:59,20,201098,213721,2635,48065,en,32298,pe/rpp/blog,pe,Windows,Chrome,63.0,PersonalComputer,20,0
0a284ab2-d935-458c-93fa-aca28ac64406,2018-01-30 02:15,29,201296,213746,6152,43247,en,29786,com/destinationtips/cruises,us,Android,Chrome Mobile,63.0,Phone,,0
0af051c4-e61c-45c4-8c0c-8879fd864a36,2018-01-30 19:48,30,201296,213746,6152,43247,en,29786,com/destinationtips/news,us,Android,Facebook App,,Phone,3.3333332538604736,13
0dc4ea48-cbe2-41a5-8bc2-2f6ca11a3dd6,2018-01-30 18:16,11,201369,214003,2295,44222,en,30353,com/greatist/health,us,macOS,Safari,11.0,PersonalComputer,,5
0e46be68-9aaa-44d9-a100-278bb9d434a7,2018-01-30 18:27,30,201296,213746,6152,43247,en,29786,com/destinationtips/travel,us,Android,Facebook App,,Phone,,9
0f3e0494-e610-4a2e-8db3-c669f999096a,2018-01-30 23:58,12,201363,214002,2295,44222,en,30353,com/greatist/fitness,us,iOS,Google App,41.0,Phone,,5
100c4ad4-2088-48d7-ac40-faacfc4b3ea3,2018-01-30 14:49,14,200696,213287,2998,48174,en,32318,com/reductress/post,us,Windows,Chrome,63.0,PersonalComputer,11.175000190734863,12
12a78fad-c957-44bd-9364-81bf3c9e6653,2018-01-30 17:15,18,196622,197894,4201,45254,de,30887,de/99damage/csgo,de,iOS,Safari mobile,11.0,Phone,,10
1a230c85-8b58-4ceb-a826-67c1373e96a5,2018-01-30 19:03,29,189038,200179,1389,43567,en,29950,com/dallasnews/news,us,macOS,Firefox,58.0,PersonalComputer,,13
1e252131-d837-4cea-9087-e18b96b6f126,2018-01-30 22:02,29,201302,213745,6152,44222,en,30353,com/greatist/move,us,Windows,Microsoft Edge,16.0,PersonalComputer,,2
1ffdd7f9-7480-4a28-9745-608d51beae31,2018-01-30 19:21,29,201302,213745,6152,44222,en,30353,com/greatist/health,us,Windows,Chrome,64.0,PersonalComputer,36,1
21643ff6-cfd6-46b2-af06-d0f0b10e98ac,2018-01-30 12:07,14,201291,213746,6152,43247,en,29786,com/destinationtips/advice,us,Android,Facebook App,,Phone,0,9
2301f01d-f027-4a50-98b3-63b0e0da7797,2018-01-30 18:03,20,198407,210907,1591,46238,es,31402,com.ar/elsol/video-la-parodia-de-macarena-de-google-traductor,ar,Windows,Chrome,63.0,PersonalComputer,,1
235ba6bb-104c-4ecc-a1b2-65bcbbe1a420,2018-01-30 21:40,110,201736,211465,7096,42600,es,29493,com/dineroenimagen/m,mx,iOS,Safari mobile,11.0,Phone,35,4
23c7516c-22f8-493d-ab80-225895f11577,2018-01-30 02:41,14,201291,213746,6152,43247,en,29786,com/destinationtips/destinations,us,Android,Chrome Mobile,64.0,Phone,,2
24f75fcc-b4e5-4ed2-af85-66305de8abf6,2018-01-30 18:18,30,201719,214434,1355,42339,es,29375,com/sanjuan8/m,ar,Android,Chrome Mobile,64.0,Tablet,,28
9ae4c923-ffd6-4aed-901c-e660ca58a393,2018-01-30 00:22,14,201291,213746,6152,43247,en,29786,com/destinationtips/advice,us,Android,Facebook App,,Phone,3,3
9e15ab56-d548-4225-82fe-64c346c28fd9,2018-01-30 20:13,109,201736,211465,7096,42600,es,29493,com/dineroenimagen/2018-01-29,mx,iOS,Safari mobile,11.0,Tablet,,6
dcff5fe9-fa82-4b6c-bcd9-836d3cdcef98,2018-01-30 01:43,12,201365,214002,2295,44222,en,30353,com/greatist/fitness,us,Windows,Chrome,64.0,PersonalComputer,18,1
dd6a16fb-d800-4482-91ad-0e6385caf884,2018-01-30 23:35,30,201296,213746,6152,43247,en,29786,com/destinationtips/destinations,us,Android,Facebook App,,Phone,,10
dd6a2de8-94ac-4daf-8488-3a54fc354593,2018-01-30 23:13,19,198408,210907,1591,45959,es,31246,com/eldestapeweb/la-bancaria-rechazo-una-paritaria-del-9-es-una-provocacion-n38939,ar,Android,Chrome Mobile,63.0,Phone,6.75,6
e084244c-26bc-4c60-a7e6-d36ca25e3fe5,2018-01-30 01:04,13,201684,214670,3774,45254,de,30887,de/99damage/csgo,de,Android,Chrome Mobile,63.0,Phone,7.666666507720947,1
e2da2854-b3b9-45ac-b95c-b61d479f3344,2018-01-30 17:25,29,201302,213745,6152,44907,en,30710,com/sparkpeople/recipes,us,Windows,Chrome,63.0,PersonalComputer,2,1
e431030f-d286-4011-8c3e-d4d84c268965,2018-01-30 19:22,20,201098,213721,2635,48065,en,32298,pe/rpp/mundo,pe,iOS,Facebook App,,Phone,,3
a0eadec3-da9b-4baf-92e6-7bc36f3ec991,2018-01-30 11:15,9,197250,208437,4699,44662,de,30587,de/dogforum/index.php,at,Android,Chrome Mobile,63.0,Phone,,4
a463cd0b-33ef-41ff-a903-0367624e0558,2018-01-30 17:43,29,201961,214698,2867,47488,pt,31977,com/jetss/br,br,Windows,Chrome,64.0,PersonalComputer,,9
a7ff13dc-1e86-4393-adf2-40afc63801a2,2018-01-30 18:00,90,200028,212177,8730,42479,pt,29426,com/blastingnews/br,br,Android,Facebook App,,Phone,,1
a8069aea-f1c8-4e66-942f-e96ceeba8b80,2018-01-30 04:39,12,201370,214003,2295,44222,en,30353,com/greatist/health,us,iOS,Google App,41.0,Phone,,7
a8c67038-d988-407c-a41e-4541eefa786a,2018-01-30 13:47,14,201367,214002,2295,44222,en,30353,com/greatist/fitness,us,Android,Mobile Samsung Browser,6.0,Phone,,3
aa949626-bc87-44bf-9f88-501f25c095fa,2018-01-30 15:02,29,202445,215526,2032,44222,en,30353,com/greatist/happiness,ca,iOS,Safari mobile,11.0,Phone,,2
adc31d59-a8b3-45e5-92f4-bd3d147b8b25,2018-01-30 01:48,14,200810,210430,8770,47962,en,32260,com/scrapdigest/seven-fighters-ufc-hall-shame,us,iOS,Facebook App,,Phone,,1
af102ee6-05f4-42f0-bf68-63e5a48330da,2018-01-30 00:25,14,201300,213745,6152,44907,en,30710,com/sparkpeople/recipes,us,Windows,Chrome,63.0,PersonalComputer,,3
af87925c-a5bb-4077-a6c1-603ed4d9bb10,2018-01-30 03:06,15,201649,214352,8707,42598,en,29492,net/playgroundmag/food,do,iOS,Facebook App,,Phone,,1
29515a80-efa6-493e-9b59-db84f0f11b30,2018-01-30 19:53,14,199545,208469,8947,45254,de,30887,de/99damage/csgo,de,iOS,Safari mobile,11.0,Phone,,3
2ce9e8fb-9132-4fb5-9b1d-821e21c7703f,2018-01-30 17:33,14,198119,210371,8770,48174,en,32318,com/reductress/post,us,iOS,Facebook App,,Phone,0.6666666865348816,4
2e1bb78c-014c-46d5-bc53-eeb556e7f823,2018-01-30 14:25,14,198118,210440,8770,47962,en,32260,com/scrapdigest/five-fighters-avoided-like-plague,us,iOS,Facebook App,,Phone,,0
2f43baf1-fd43-449c-84db-778311b1a97b,2018-01-30 01:20,11,201371,214003,2295,44222,en,30353,com/greatist/eat,us,Android,Chrome Mobile,64.0,Phone,,0
31348002-6088-43e6-bacc-ad1c8dd97a24,2018-01-30 12:00,28,198703,215548,2211,43271,es,29800,com/ambito/910931-oficializan-la-designacion-del-nuevo-embajador-en-francia,ar,Android,Android webview,,Phone,4.333333492279053,4
3265c33d-366d-42f6-a9cc-6196a2e1d580,2018-01-30 11:42,14,201291,213746,6152,43247,en,29786,com/destinationtips/destinations,us,Android,Facebook App,,Phone,,0
32e0bddd-ea79-4736-88c0-568d5cb5f7e6,2018-01-30 11:18,15,201291,213746,6152,44222,en,30353,com/greatist/health,us,Android,Chrome Mobile,64.0,Phone,,0
8d9c2f6f-0ca9-4025-925e-30493a8fb319,2018-01-30 03:41,12,201370,214003,2295,44222,en,30353,com/greatist/happiness,us,iOS,Google App,41.0,Phone,,1
e606172b-ff3e-46c0-8cbe-7f15a84c1b19,2018-01-30 01:36,29,201302,213745,6152,44907,en,30710,com/sparkpeople/recipes,us,Windows,Chrome,58.0,PersonalComputer,,0
e7311fe8-972e-4dad-9edc-b08a1c6e0ec5,2018-01-30 21:28,29,202477,214881,8794,45105,en,30826,com/sescoops/triple-h-large-team-used-to-sneak-rousey-into-the-us-for-rumble-appearance,us,Windows,Chrome,63.0,PersonalComputer,4.5,2
ea0e06ea-a551-48c5-bb8d-7848b5d69d38,2018-01-30 21:36,12,201365,214002,2295,44222,en,30353,com/greatist/live,us,Android,Facebook App,,Phone,,10
ea4baa5f-7847-421b-8031-8a3a74d69d50,2018-01-30 21:31,12,201356,214001,2295,44222,en,30353,com/greatist/eat,us,Windows,Chrome,64.0,PersonalComputer,,7
ebb3e188-2850-4d7b-8cfe-488a81e506d0,2018-01-30 22:23,14,201372,214003,2295,44222,en,30353,com/greatist/fitness,us,macOS,Firefox,57.0,PersonalComputer,,0
ecde2010-4050-4534-91bc-b47e35fe3ad2,2018-01-30 19:57,14,200696,213287,2998,42387,en,29401,com/allwomenstalk/7-top-beauty-brands-at-sephora,us,iOS,Chrome Mobile,64.0,Phone,,0
edc207fd-307a-484c-a6f8-612bcbeb5c33,2018-01-30 16:09,15,201631,214320,1964,39477,en,27943,com/star-telegram/news,us,Android,Chrome Mobile,64.0,Phone,,4
f16d08a5-4f3b-414f-bf4f-2aa0394f607b,2018-01-30 23:12,29,200825,210459,8770,45105,en,30826,com/sescoops/mick-foley-discourages-wwe-superstar-over-dangerous-move,us,Windows,Chrome,63.0,PersonalComputer,,7
536d1343-3aa9-4fdb-bbb3-ac06125db7f2,2018-01-30 23:14,17,196616,197894,4201,45254,de,30887,de/99damage/csgo,de,iOS,Safari mobile,11.0,Phone,,7
54852ffc-41a7-443d-9e27-5971d967756d,2018-01-30 01:32,15,201649,214352,8707,42598,en,29492,net/playgroundmag/cultura,do,Android,Facebook App,,Phone,7.5,1
554b8edc-4e50-400f-8c47-91bc5238664f,2018-01-30 02:23,29,201296,213746,6152,43247,en,29786,com/destinationtips/destinations,us,Android,Facebook App,,Phone,4,0
5687fd50-3b9b-4b73-ab2c-8021154e794a,2018-01-30 00:45,14,200810,210433,8770,43567,en,29950,com/dallasnews/life,us,Android,Chrome Mobile,63.0,Phone,,5
59800168-8552-47ba-ac18-de4a2f699fa5,2018-01-30 20:19,20,201098,213721,2635,48065,en,32298,pe/rpp/mundo,pe,Android,Facebook App,,Phone,,9
5a77cabd-e432-4908-bee1-fadae590061f,2018-01-30 13:46,29,201302,213745,6152,44907,en,30710,com/sparkpeople/recipes,us,Windows,Microsoft Edge,15.0,PersonalComputer,,2
5b598605-46cb-43dc-aa59-589b1864a4b5,2018-01-30 13:04,19,197252,208437,4699,44662,de,30587,de/dogforum/index.php,at,iOS,Safari mobile,11.0,Phone,,5
5bc8e91c-4269-4384-b09c-9cbedf9576ee,2018-01-30 22:03,110,201736,211465,7096,42623,es,29504,mx/gamedots/m,mx,Android,Chrome Mobile,63.0,Phone,,0
5c5ad6c2-ab9b-4eb8-a635-dc31a72b37a7,2018-01-30 23:15,14,199543,208469,8947,44810,de,30659,de/iphone-tricks/anleitung,de,iOS,Safari mobile,11.0,Phone,,2
ef65b7b0-6cf6-4993-8424-de393f931412,2018-01-30 21:21,29,201302,213745,6152,44907,en,30710,com/sparkpeople/recipes,us,Windows,Chrome,64.0,PersonalComputer,,8
f107b89a-4139-42cc-be47-5b61faae10e2,2018-01-30 17:16,12,201371,214003,2295,44222,en,30353,com/greatist/move,us,iOS,Chrome Mobile,64.0,Phone,0,1
f2d67c86-c143-4069-81c3-db7706564d22,2018-01-30 01:52,12,201365,214002,2295,44222,en,30353,com/greatist/play,us,OS X,Chrome,63.0,PersonalComputer,,0
f2e478f8-453a-414d-9499-d25265b1a850,2018-01-30 15:30,14,200625,213174,7498,45254,de,30887,de/99damage/csgo,de,Android,Firefox mobile,58.0,Phone,,6
f33fccca-9d7d-431e-ac4f-00436867ab17,2018-01-30 20:55,11,201364,214002,2295,44222,en,30353,com/greatist/live,us,Windows,Chrome,63.0,PersonalComputer,,1
f40c25d3-4715-4adb-b0c6-84d0dee435a0,2018-01-30 16:00,28,198703,215548,2211,42338,es,29374,com.ar/unosantafe/m,ar,iOS,Safari mobile,11.0,Phone,,1
f8586ba7-b7b3-4c47-a6cb-a7b7e8f3bfa7,2018-01-30 21:44,29,189038,200179,1389,43567,en,29950,com/dallasnews/news,us,Windows,Chrome,63.0,PersonalComputer,,15
005e4ec5-942e-463c-a6e3-5c6a1808bd00,2018-01-30 01:58,12,201365,214002,2295,44222,en,30353,com/greatist/health,us,macOS,Safari,11.0,PersonalComputer,,0
679bbd46-a9ec-4756-9d2f-d979d2c833fe,2018-01-30 21:00,14,202440,214871,8794,43571,en,29953,net/metalinjection/upcoming-releases,us,Android,Chrome Mobile,64.0,Phone,14,10
e6ea6f04-7525-4336-b2ed-a31ea28bbb35,2018-01-30 03:16,30,198783,211286,9041,43348,en,29834,com/thegailygrind/2015,us,macOS,Safari,11.0,PersonalComputer,,0
e769fa93-c4b9-4fac-8eb8-a51e6c0444b0,2018-01-30 23:42,14,201291,213746,6152,43247,en,29786,com/destinationtips/destinations,us,Android,Facebook App,,Phone,,0
e7e808e5-9b13-4331-b2e2-b671985000ae,2018-01-30 06:10,15,198252,210633,7595,43247,en,29786,com/destinationtips/destinations,us,iOS,Facebook App,,Phone,,0
e7ec9fb0-66c3-47a2-8460-5f17597bb937,2018-01-30 03:00,28,198703,215548,2211,43271,es,29800,com/ambito/910820-educacion-publica-en-la-ciudad-debate-por-el-presupuesto-problemas-de-infraestructura-y-falta-de-vacantes,ar,Android,Chrome Mobile,63.0,Phone,4,5
ebade90d-df0e-4c07-98e2-afeddd470eef,2018-01-30 20:57,14,199545,208469,8947,44662,de,30587,de/dogforum/index.php,de,iOS,Safari mobile,11.0,Phone,,14
ebd347a1-8455-4b1d-8548-9eb7e429889d,2018-01-30 03:04,14,201372,214003,2295,44222,en,30353,com/greatist/eat,us,Android,Android webview,,Phone,0,2
ec4fce93-0342-4d89-ba45-a3c37f904316,2018-01-30 15:32,29,201302,213745,6152,44222,en,30353,com/greatist/fitness,us,Windows,Chrome,62.0,PersonalComputer,,0
c2390071-85b8-40cf-9f9c-aa4e0dc23160,2018-01-30 04:23,15,201649,214352,8707,42598,en,29492,net/playgroundmag/now,do,Android,Android webview,,Phone,,15
6e2cb5fd-4587-4963-9570-cb17ea5af11c,2018-01-30 03:06,15,201649,214352,8707,42598,en,29492,net/playgroundmag/now,do,Android,Facebook App,,Phone,,15
6ef02e5e-6951-4ef9-aa91-8fd24e835513,2018-01-30 17:39,14,201291,213746,6152,44222,en,30353,com/greatist/connect,us,Android,Chrome Mobile,64.0,Phone,,8
709cf432-577f-4ba5-9008-ea5b76e1322f,2018-01-30 15:06,29,201081,213707,1359,44612,en,30566,cl/publimetro/cl,pe,Android,Chrome Mobile,61.0,Phone,,0
74f14f64-7700-424b-aa48-db08790a3303,2018-01-30 04:57,15,198514,215163,3978,43247,en,29786,com/destinationtips/destinations,us,iOS,Safari mobile,11.0,Tablet,,11
76426f86-8e3d-49d1-96fb-6d25cf0d4223,2018-01-30 02:41,14,200696,213287,2998,43247,en,29786,com/destinationtips/advice,us,Android,Chrome Mobile,64.0,Phone,0,0
3563826e-ffcc-4ea9-a3d5-ceac705e97ac,2018-01-30 19:50,30,201296,213746,6152,44222,en,30353,com/greatist/eat,us,Android,Chrome Mobile,63.0,Phone,,1
35f77439-bcba-43f1-9cbc-c2de9c042903,2018-01-30 14:52,20,198407,210907,1591,45458,es,30959,com.ar/eleco/la-ciudad,ar,Android,Chrome Mobile,64.0,Tablet,10.571428298950195,2
363ba23d-d171-4878-9a26-4053fd1187ed,2018-01-30 17:31,12,201365,214002,2295,44222,en,30353,com/greatist/eat,us,Android,Chrome Mobile,63.0,Phone,,0
f3c1ea38-9005-41cd-8ebf-5823987e409c,2018-01-30 19:16,9,199027,211480,8974,45254,de,30887,de/99damage/csgo,de,Android,Chrome Mobile,63.0,Phone,,0
f5d7d7e8-d121-442d-a249-13cd637d29b9,2018-01-30 19:12,15,198254,210633,7595,43247,en,29786,com/destinationtips/destinations,us,Android,Chrome Mobile,63.0,Phone,,1
c8365806-a1b6-41b9-863c-9b9c075981d2,2018-01-30 05:52,29,201302,213745,6152,43247,en,29786,com/destinationtips/destinations,us,Chrome OS,Chrome,63.0,PersonalComputer,,10
cbc03e99-f50c-4bd6-b4d3-0b6d5cef7734,2018-01-30 23:16,15,198938,211437,1939,42339,es,29375,com/sanjuan8/m,ar,Android,Chrome Mobile,63.0,Phone,15.454545021057127,15
cdd801df-8d6b-46ba-83ff-28880ac8f0a8,2018-01-30 12:17,29,201961,214698,2867,47488,pt,31977,com/jetss/br,br,Android,Facebook App,,Phone,,0
ce7b707d-8338-45fe-8bab-91485d9e50b5,2018-01-30 15:43,15,198938,211437,1939,43271,es,29800,com/ambito/910938-palazzo-llamo-a-plegarse-a-la-marcha-de-camioneros-y-le-dejo-un-mensaje-al-gobierno-se-equivocaron-de-enemigo,ar,Android,Facebook App,,Phone,2,2
d2bd81c3-23b7-489a-ab6f-abb162d28638,2018-01-30 21:07,14,201291,213746,6152,43247,en,29786,com/destinationtips/destinations,us,Android,Chrome Mobile,63.0,Phone,,0
d3c5ca84-b974-40f6-ae16-e319a6841e44,2018-01-30 04:30,29,201296,213746,6152,44222,en,30353,com/greatist/grow,us,Android,Chrome Mobile,63.0,Phone,,1
150f3b15-c370-43b0-bfa3-5c18021e9881,2018-01-30 19:28,14,200625,213174,7498,40863,de,28683,de/vermoegenmagazin/robert-geiss-vermoegen,de,Android,Chrome Mobile,63.0,Phone,18,5
151e6803-8d64-4035-92bf-87c8fc4e85d7,2018-01-30 01:09,90,200685,213275,1599,44907,en,30710,com/sparkpeople/recipes,us,OS X,Chrome,63.0,PersonalComputer,,7
6f4c0a38-f46a-4384-9b96-b939369f3aa9,2018-01-30 19:00,14,202432,214873,8794,43248,en,29787,com/fashiongonerogue/hm-sport-fall-2017-clothing-shop,us,macOS,Chrome,63.0,PersonalComputer,,0
6f9682f5-b617-43da-be1b-22ed9000149a,2018-01-30 01:30,14,201291,213746,6152,43247,en,29786,com/destinationtips/advice,us,Android,Chrome Mobile,63.0,Phone,,0
75d28b4d-4790-4cbc-8fb4-a282337f0a63,2018-01-30 18:58,14,201291,213746,6152,43247,en,29786,com/destinationtips/advice,us,Android,Facebook App,,Phone,,4
78aedbd7-85aa-433c-8f31-bf5b04d0e956,2018-01-30 05:05,110,201736,211465,7096,42623,es,29504,mx/gamedots/m,mx,Android,Chrome Mobile,63.0,Phone,,0
7c8b29fe-3517-4493-8974-7602d62db6ad,2018-01-30 13:39,15,201083,213709,8446,42698,pt,29542,com/leiaja/noticias,br,Android,Chrome Mobile,63.0,Phone,,0
7fbcd99b-a607-46f2-bf5c-5189dbdc9cee,2018-01-30 23:00,15,202856,215792,2415,42932,es,29665,es/cadena100/tendencias,es,iOS,Facebook App,,Tablet,,15
8ea4f924-cca0-4685-854d-2114d41734f2,2018-01-30 15:48,30,199646,212168,4684,44405,pt,30462,com.br/climatempo/previsao-do-tempo,br,iOS,Safari mobile,11.0,Phone,,0
906c2bf5-e4a5-44f4-93ca-d051cf0f6ec8,2018-01-30 03:06,110,201736,211465,7096,42600,es,29493,com/dineroenimagen/m,mx,Android,Android webview,,Phone,11,18
955b3d97-eea7-47d6-88ff-3cc2aa085cad,2018-01-30 23:04,20,201098,213721,2635,48065,en,32298,pe/rpp/mundo,pe,Android,Chrome Mobile,63.0,Phone,,0
9804e7dd-9a11-4e54-9475-99b187aa80fb,2018-01-30 04:47,29,201302,213745,6152,43247,en,29786,com/destinationtips/destinations,us,OS X,Chrome,64.0,PersonalComputer,,13
98cf4084-dca2-4415-985d-24e5bdc91547,2018-01-30 10:00,28,198703,215548,2211,43271,es,29800,com/ambito/910844-dos-nuevos-paros-de-48-horas-en-el-bapro-en-rechazo-a-cambios-jubilatorios,ar,Android,Chrome Mobile,64.0,Phone,,0
996226c2-b471-48a9-9253-084a53bbd9c3,2018-01-30 02:20,14,200826,210415,8770,39477,en,27943,com/star-telegram/news,us,iOS,Safari mobile,10.0,Tablet,30,5
9c0e5c92-9eed-4938-b4c2-82c501b827bf,2018-01-30 04:25,9,198315,210730,8514,42600,es,29493,com/dineroenimagen/m,mx,Android,Android webview,,Phone,0,6
9e8d33a3-fa55-44c2-b8e6-8638e66954a9,2018-01-30 16:40,29,189038,200179,1389,43567,en,29950,com/dallasnews/news,us,Windows,Chrome,63.0,PersonalComputer,,5
5f1408aa-3c24-4b9d-a816-7543900f7f97,2018-01-30 18:15,29,201296,213746,6152,43247,en,29786,com/destinationtips/destinations,us,Android,Facebook App,,Phone,1,1
60b2af15-09bf-44fc-823c-8fefff46e199,2018-01-30 04:20,14,200814,210428,8770,45105,en,30826,com/sescoops/6-takeaways-from-wwe-royal-rumble-2018,us,iOS,Safari mobile,11.0,Phone,,1
6590df48-6d0a-4730-bcd3-3294553534f3,2018-01-30 06:12,11,196578,197912,4201,45254,de,30887,de/99damage/csgo,de,Android,Chrome Mobile,64.0,Phone,,0
662f3e08-70c0-4b66-b503-fc697ee737c1,2018-01-30 21:33,15,201630,214323,1964,39477,en,27943,com/star-telegram/news,us,Windows,Firefox,52.0,PersonalComputer,5,0
670c7072-9100-46c5-b38b-d64ee8ebf9c3,2018-01-30 16:22,11,201369,214003,2295,44222,en,30353,com/greatist/fitness,us,iOS,Google App,41.0,Phone,15,8
6777b794-815b-4cad-a4e1-7d95a1614e17,2018-01-30 18:02,14,200688,213280,1355,43271,es,29800,com/ambito/910935-picante-cruce-entre-duran-barba-e-intelectuales-cercanos-al-gobierno-por-el-caso-triaca,ar,Windows,Firefox,58.0,PersonalComputer,24,0
67cd80f1-41dd-4bb7-886a-8645c2017932,2018-01-30 00:27,19,198056,210357,7096,42600,es,29493,com/dineroenimagen/m,mx,Android,Android webview,,Phone,,8
69e73501-fcb0-4f06-adb2-0d395c7aefdf,2018-01-30 14:05,14,202651,214879,8794,43247,en,29786,com/destinationtips/destinations,us,Android,Chrome Mobile,64.0,Phone,0,14
b0d67029-7ee2-4333-abab-0f800fb07935,2018-01-30 18:33,14,198119,210371,8770,44222,en,30353,com/greatist/grow,us,iOS,Safari mobile,11.0,Tablet,,13
b1d37abc-4fca-4817-8bfc-cfa4b3960905,2018-01-30 12:14,20,198407,210907,1591,46238,es,31402,com.ar/elsol/abuso-en-el-carrizal-el-empleado-judicial-se-nego-a-que-le-hicieran-peritajes,ar,Android,Chrome Mobile,64.0,Phone,1,9
b462fd15-425e-4f81-afb4-b4d334517df7,2018-01-30 12:44,29,201961,214698,2867,47488,pt,31977,com/jetss/br,br,Android,Facebook App,,Phone,,5
b4e999a1-ff9e-4973-85e2-d0a8e98e89e9,2018-01-30 01:51,11,201366,214002,2295,44222,en,30353,com/greatist/eat,us,Windows,Chrome,63.0,PersonalComputer,,0
b7a23913-335c-4385-9c1e-5a5c3b532bd4,2018-01-30 21:20,110,201736,211465,7096,42600,es,29493,com/dineroenimagen/m,mx,iOS,Safari mobile,11.0,Phone,,0
ba7ca53a-050e-43dd-b7c5-349cffffe4bb,2018-01-30 20:21,109,201736,211465,7096,42623,es,29504,mx/gamedots/m,mx,iOS,Safari mobile,11.0,Phone,,7
acc3e11d-7ba6-49c5-bf22-0c6727faba8b,2018-01-30 18:49,14,201372,214003,2295,44222,en,30353,com/greatist/fitness,us,OS X,Chrome,63.0,PersonalComputer,,4
afb27447-a251-4851-b1f5-57c8e62e09a4,2018-01-30 16:38,36,197645,209266,8979,45254,de,30887,de/99damage/csgo,de,Android,Chrome Mobile,63.0,Phone,10.11111068725586,19
80d8fba7-19b5-48f7-a960-efa40fc412f8,2018-01-30 03:02,110,201736,211465,7096,42600,es,29493,com/dineroenimagen/m,mx,Android,Android webview,,Phone,,6
8250abac-da3e-465a-aeeb-e11e1fb3e77c,2018-01-30 18:30,12,201370,214003,2295,44222,en,30353,com/greatist/fitness,us,Windows,Chrome,63.0,PersonalComputer,1.3333333730697632,12
83d41b9e-f706-40fa-920c-99640b1e6266,2018-01-30 05:42,14,198118,210409,8770,47962,en,32260,com/scrapdigest/top-ten-controversial-joe-rogan-comments,us,iOS,Facebook App,,Phone,,8
869a914f-84c9-439b-ba96-0738fcc7d148,2018-01-30 00:19,15,198252,210633,7595,44222,en,30353,com/greatist/health,us,Android,Android webview,,Phone,,0
87c07de5-2fab-4854-a08d-be5eb59dac77,2018-01-30 00:51,12,201370,214003,2295,44222,en,30353,com/greatist/health,us,OS X,Chrome,55.0,PersonalComputer,,0
87f46f01-8ee9-4564-9ce8-ce74cea367bf,2018-01-30 07:37,15,198254,210633,7595,44222,en,30353,com/greatist/eat,us,iOS,Safari mobile,,Phone,,1
88ef8045-60ca-43e0-8648-28ce52202192,2018-01-30 03:25,14,201291,213746,6152,44222,en,30353,com/greatist/health,us,Android,Chrome Mobile,64.0,Phone,,10
8a3b3ed7-0a6a-4670-930a-5e5a1d99f834,2018-01-30 05:00,14,199294,214535,5093,39477,en,27943,com/star-telegram/news,us,Windows,Chrome,63.0,PersonalComputer,,0
37123cb3-8686-4116-818c-baea3b585517,2018-01-30 22:06,29,202479,214881,8794,45105,en,30826,com/sescoops/daniel-bryan-announces-change-to-smackdown-booking,us,iOS,Safari mobile,,Phone,,6
38707d9e-aa4d-4333-8f61-9255d4084106,2018-01-30 16:35,29,201961,214698,2867,47488,pt,31977,com/jetss/br,br,Windows,Chrome,63.0,PersonalComputer,,0
38a30131-4eb5-4fce-ba40-9ec054fd7c97,2018-01-30 16:19,29,202434,214873,8794,43247,en,29786,com/destinationtips/destinations,us,Android,Facebook App,,Phone,,8
3a0af558-0e29-4dfe-a4dc-18d7291e9348,2018-01-30 22:58,14,200909,213533,8970,45105,en,30826,com/sescoops/nia-jax-and-nikki-bella-take-shots-at-ronda-rousey,ca,macOS,Safari,11.0,PersonalComputer,,8
3bd9d0f3-e803-4f47-8b48-1c75c2f78d8a,2018-01-30 01:43,15,201367,214002,2295,44222,en,30353,com/greatist/health,us,Windows,Chrome,64.0,PersonalComputer,9,5
3e529dc7-6420-48e4-a13c-1a2159f4e823,2018-01-30 04:22,9,198315,210730,8514,42600,es,29493,com/dineroenimagen/m,mx,Android,Android webview,,Phone,5,9
3ff83036-ec9a-4c99-8b4e-5ac15e0c58e0,2018-01-30 18:48,30,201296,213746,6152,44222,en,30353,com/greatist/health,us,Android,Chrome Mobile,63.0,Phone,,2
4049a840-cba6-44b2-8957-daaff81e4886,2018-01-30 23:35,38,201246,213894,2635,48065,en,32298,pe/rpp/blog,pe,Android,Chrome Mobile,53.0,Tablet,,0
